variance,xmean,mean3839,mean3940,mean4041,mean4142,max,min,range,stdev,dcirohm,dcir_soc00ohm,dcir_soc10ohm,dcir_soc20ohm,dcir_soc30ohm,dcir_soc40ohm,dcir_soc50ohm,dcir_soc60ohm,dcir_soc70ohm,dcir_soc80ohm,deltat023840,deltat103840,ctr,ccct,cvct,soh_label_pct
0.006990225,0.2878926527812548,0.235955265682218,0.2825522648561114,0.2396300256447502,0.3986433202009095,0.4546490127332112,0.2230850699362045,0.2315639427970066,0.073384987,0.0233333333333333,0.088333333,0.0316666666666668,0.0250000000000001,0.0250000000000001,0.0233333333333336,0.026666667,0.0250000000000001,0.0233333333333336,0.023333333333334,4180.0,811.6666666666663,0.1941786283891546,3190,423.8000000000002,100.0
0.008910091,0.2965004770988279,0.2512395660377727,0.2876490168442703,0.2398618721773342,0.4126783588946076,0.4699065703418474,0.2242591563705369,0.2456474139713105,0.076382847,0.024111111,0.088333333,0.0316666666666668,0.026666667,0.0250000000000001,0.0250000000000001,0.026666667,0.0250000000000001,0.023333333,0.023333333333334,4070.0,790.0,0.1941031941031941,2880,454.8000000000002,92.83130549
0.010456645,0.3104536939889539,0.2648357427883792,0.3045874123923968,0.2542650059909603,0.4234369323038786,0.4844206198819392,0.236240854,0.2481797662692682,0.076088642,0.025,0.091666667,0.031666667,0.026666667,0.0250000000000001,0.026666667,0.0283333333333339,0.026666667,0.025,0.025,4050.0,771.6666666666661,0.1905349794238681,2710,481.4000000000001,89.21407431765867
0.0109797598645843,0.3082268489931516,0.2634335695853034,0.3043724822719574,0.2519854148433864,0.4183122037018848,0.4803591207628823,0.2337843546153779,0.2465747661475044,0.074968107,0.0265555555555555,0.095,0.031666667,0.0283333333333339,0.028333333333333,0.0299999999999995,0.0300000000000003,0.026666667,0.026666667,0.026666667,4020.0,764.9999999999989,0.1902985074626862,2600,470.3499999999999,86.12298585991451
0.014767357,0.3462430105087594,0.2905916655934996,0.3451360453402325,0.3033455704682728,0.4508677110746394,0.5155023772296392,0.2818563324645926,0.2336460447650465,0.073246625,0.0285555555555555,0.098333333,0.0316666666666668,0.0299999999999995,0.0316666666666668,0.031666667,0.033333333,0.0283333333333339,0.0283333333333339,0.03,4010.0,730.0,0.1820448877805486,2380,503.5999999999999,82.37421900690562
0.0158468144302018,0.3503821649802934,0.2895879588138068,0.3502506167759134,0.3156239728879625,0.4508486644140957,0.5193623780238872,0.283823816250346,0.2355385617735411,0.072350009,0.0305225614927904,0.1038160306615565,0.033833333,0.0325,0.0328278620229966,0.035,0.035666667,0.0320000000000007,0.0305,0.035,3983.3333333333294,709.1142857142858,0.178020322773461,2260,497.8499999999999,79.62841170667544
0.007107752,0.2836039592025504,0.2292932229690854,0.2756014808362743,0.2355451271061214,0.3993945772539505,0.4548228293578398,0.2154938245041819,0.2393290048536578,0.075735777,0.022888889,0.09,0.0300000000000003,0.0250000000000001,0.0233333333333336,0.0250000000000001,0.026666667,0.0249999999999992,0.023333333,0.023333333333334,4120.0,803.3333333333335,0.1949838187702265,3160,425.5,100.0
0.009142257,0.2961526158805642,0.2523595535475427,0.2873775228390617,0.2382406268047789,0.4120470788903699,0.4710575994956842,0.2226098164178234,0.2484477830778608,0.076646286,0.024,0.088333333,0.0300000000000003,0.0250000000000001,0.0249999999999992,0.026666667,0.028333333333333,0.0233333333333336,0.0250000000000001,0.0216666666666663,4050.0,790.0000000000002,0.1950617283950617,2830,462.4000000000001,92.50414593698176
0.0106247061875038,0.3087324988158976,0.2628006005351578,0.3018333444606597,0.253079006,0.4225550325494703,0.4842847504380212,0.2358762565124883,0.2484084939255328,0.076532006,0.0248888888888889,0.091666667,0.0300000000000003,0.026666667,0.0250000000000001,0.028333333333333,0.0299999999999995,0.0250000000000001,0.0249999999999992,0.025,4010.0,768.3333333333333,0.1916043225270157,2670,479.8000000000002,88.95522388059702
0.0114337358766984,0.3128116631473223,0.2665044760052688,0.309205252,0.2585865357833031,0.4221122448170533,0.4840533362024173,0.2399297995670062,0.2441235366354111,0.074673766,0.0262222222222222,0.091666667,0.0300000000000003,0.026666667,0.026666667,0.0299999999999995,0.0299999999999995,0.026666667,0.026666667,0.026666667,3990.0,753.3333333333344,0.1888053467000838,2550,481.4499999999998,86.03648424543945
